rank,entry,contestant,wins,teams_remaining,optimal_win_path_prob,optimal_ev_path_score,survival_prob,fair_value,predicted_next_picks
1,SYNTH-10717,SYNTH-10717,0,32,0.001883,0.0,0.00176,6476.64,JAX 58%; LAC 28%; DET 4%
11303,SYNTH-10512,SYNTH-10512,0,32,0.001883,0.0,0.00088,645.14,JAX 53%; LAC 26%; DET 5%
11304,SYNTH-02429,SYNTH-02429,0,32,0.001883,0.0,0.00048,645.11,JAX 53%; LAC 33%; DET 3%
11305,SYNTH-07970,SYNTH-07970,0,32,0.001883,0.0,0.00088,645.1,JAX 55%; LAC 31%; DET 4%
11306,SYNTH-11703,SYNTH-11703,0,32,0.001883,0.0,0.00096,645.07,JAX 63%; LAC 29%; DET 3%
11307,SYNTH-07231,SYNTH-07231,0,32,0.001883,0.0,0.00056,645.05,JAX 57%; LAC 30%; DET 4%
11308,SYNTH-03494,SYNTH-03494,0,32,0.001883,0.0,0.00072,644.98,JAX 60%; LAC 29%; DET 4%
11309,SYNTH-07406,SYNTH-07406,0,32,0.001883,0.0,0.00048,644.98,JAX 60%; LAC 26%; DET 4%
11310,SYNTH-23488,SYNTH-23488,0,32,0.001883,0.0,0.00128,644.94,JAX 55%; LAC 32%; DET 4%
11311,SYNTH-23416,SYNTH-23416,0,32,0.001883,0.0,0.00016,644.81,JAX 43%; LAC 31%; DET 4%
11312,SYNTH-22845,SYNTH-22845,0,32,0.001883,0.0,0.0004,644.66,JAX 59%; LAC 31%; DET 3%
11313,SYNTH-12762,SYNTH-12762,0,32,0.001883,0.0,0.00072,644.65,JAX 53%; LAC 31%; DET 4%
11314,SYNTH-07185,SYNTH-07185,0,32,0.001883,0.0,0.0008,644.62,JAX 62%; LAC 30%; DET 3%
11315,SYNTH-01684,SYNTH-01684,0,32,0.001883,0.0,0.00072,644.58,JAX 53%; LAC 33%; DET 4%
11316,SYNTH-17393,SYNTH-17393,0,32,0.001883,0.0,0.00096,644.45,JAX 56%; LAC 33%; DET 3%
11317,SYNTH-11487,SYNTH-11487,0,32,0.001883,0.0,0.00088,644.33,JAX 59%; LAC 30%; DET 3%
11318,SYNTH-21468,SYNTH-21468,0,32,0.001883,0.0,0.00088,644.22,JAX 57%; LAC 31%; DET 4%
11319,SYNTH-21310,SYNTH-21310,0,32,0.001883,0.0,0.00064,644.08,JAX 58%; LAC 29%; DET 4%
11320,SYNTH-16234,SYNTH-16234,0,32,0.001883,0.0,0.00112,644.06,JAX 62%; LAC 32%; DET 3%
11321,SYNTH-05947,SYNTH-05947,0,32,0.001883,0.0,0.0012,644.01,JAX 54%; LAC 37%; DET 3%
11322,SYNTH-15237,SYNTH-15237,0,32,0.001883,0.0,0.00072,643.97,JAX 58%; LAC 30%; DET 4%
11323,SYNTH-01150,SYNTH-01150,0,32,0.001883,0.0,0.0004,643.95,JAX 50%; LAC 33%; DET 4%
11324,SYNTH-17209,SYNTH-17209,0,32,0.001883,0.0,0.00024,643.89,JAX 52%; LAC 29%; DET 4%
11325,SYNTH-20415,SYNTH-20415,0,32,0.001883,0.0,0.00104,643.52,JAX 60%; LAC 31%; DET 3%
11326,SYNTH-04468,SYNTH-04468,0,32,0.001883,0.0,0.00088,643.5,JAX 55%; LAC 30%; DET 4%
11327,SYNTH-14982,SYNTH-14982,0,32,0.001883,0.0,0.00088,643.32,JAX 64%; LAC 27%; DET 4%
11328,SYNTH-04346,SYNTH-04346,0,32,0.001883,0.0,0.00128,643.27,JAX 54%; LAC 34%; DET 3%
11329,SYNTH-00319,SYNTH-00319,0,32,0.001883,0.0,0.0008,643.23,JAX 56%; LAC 28%; DET 4%
11330,SYNTH-08333,SYNTH-08333,0,32,0.001883,0.0,0.00112,643.2,JAX 59%; LAC 28%; DET 4%
11331,SYNTH-01029,SYNTH-01029,0,32,0.001883,0.0,0.0004,643.2,JAX 44%; LAC 30%; DET 4%
11332,SYNTH-11273,SYNTH-11273,0,32,0.001883,0.0,0.00056,643.1,JAX 59%; LAC 29%; DET 3%
11333,SYNTH-05078,SYNTH-05078,0,32,0.001883,0.0,0.0008,643.07,JAX 56%; LAC 31%; DET 4%
11334,SYNTH-12350,SYNTH-12350,0,32,0.001883,0.0,0.00112,643.02,JAX 60%; LAC 32%; DET 3%
11335,SYNTH-08130,SYNTH-08130,0,32,0.001883,0.0,0.00096,643.01,JAX 56%; LAC 31%; DET 4%
11336,SYNTH-16112,SYNTH-16112,0,32,0.001883,0.0,0.00088,642.99,JAX 57%; LAC 30%; DET 4%
11337,SYNTH-21135,SYNTH-21135,0,32,0.001883,0.0,0.0008,642.99,JAX 53%; LAC 31%; DET 4%
11338,SYNTH-18083,SYNTH-18083,0,32,0.001883,0.0,0.0004,642.97,JAX 64%; LAC 29%; DET 3%
11339,SYNTH-12647,SYNTH-12647,0,32,0.001883,0.0,0.00056,642.93,JAX 55%; LAC 26%; DET 5%
11340,SYNTH-03138,SYNTH-03138,0,32,0.001883,0.0,0.0008,642.92,JAX 58%; LAC 30%; DET 4%
11341,SYNTH-21423,SYNTH-21423,0,32,0.001883,0.0,0.00104,642.81,JAX 59%; LAC 28%; DET 4%
11342,SYNTH-08979,SYNTH-08979,0,32,0.001883,0.0,0.00088,642.74,JAX 55%; LAC 34%; DET 3%
11343,SYNTH-02210,SYNTH-02210,0,32,0.001883,0.0,0.00064,642.73,JAX 59%; LAC 31%; DET 3%
11344,SYNTH-15480,SYNTH-15480,0,32,0.001883,0.0,0.00064,642.63,JAX 57%; LAC 30%; DET 4%
11345,SYNTH-08691,SYNTH-08691,0,32,0.001883,0.0,0.00144,642.6,JAX 61%; LAC 29%; DET 3%
11346,SYNTH-12964,SYNTH-12964,0,32,0.001883,0.0,0.0012,642.59,JAX 57%; LAC 27%; DET 5%
11347,SYNTH-07367,SYNTH-07367,0,32,0.001883,0.0,0.00128,642.56,JAX 55%; LAC 33%; DET 4%
11348,SYNTH-02743,SYNTH-02743,0,32,0.001883,0.0,0.00088,642.55,JAX 59%; LAC 30%; DET 4%
11349,SYNTH-15286,SYNTH-15286,0,32,0.001883,0.0,0.00048,642.46,JAX 45%; LAC 30%; DET 5%
11350,SYNTH-10739,SYNTH-10739,0,32,0.001883,0.0,0.00072,642.37,JAX 60%; LAC 30%; DET 4%
11351,SYNTH-16628,SYNTH-16628,0,32,0.001883,0.0,0.0012,642.36,JAX 62%; LAC 29%; DET 3%
11352,SYNTH-22067,SYNTH-22067,0,32,0.001883,0.0,0.00064,642.28,JAX 64%; LAC 28%; DET 3%
11353,SYNTH-04027,SYNTH-04027,0,32,0.001883,0.0,0.00096,642.24,JAX 58%; LAC 32%; DET 3%
11354,SYNTH-21822,SYNTH-21822,0,32,0.001883,0.0,0.00072,642.11,JAX 57%; LAC 35%; DET 3%
11355,SYNTH-23198,SYNTH-23198,0,32,0.001883,0.0,0.00096,641.75,JAX 60%; LAC 31%; DET 3%
11356,SYNTH-12736,SYNTH-12736,0,32,0.001883,0.0,0.0008,641.63,JAX 57%; LAC 32%; DET 3%
11357,SYNTH-23291,SYNTH-23291,0,32,0.001883,0.0,0.00096,641.54,JAX 58%; LAC 31%; DET 3%
11358,SYNTH-01138,SYNTH-01138,0,32,0.001883,0.0,0.00072,641.5,JAX 61%; LAC 30%; DET 3%
11359,SYNTH-01527,SYNTH-01527,0,32,0.001883,0.0,0.00056,641.49,JAX 57%; LAC 30%; DET 4%
11360,SYNTH-09651,SYNTH-09651,0,32,0.001883,0.0,0.00056,641.35,JAX 54%; LAC 33%; DET 4%
11361,SYNTH-13549,SYNTH-13549,0,32,0.001883,0.0,0.00064,641.29,JAX 58%; LAC 27%; DET 4%
11362,SYNTH-13810,SYNTH-13810,0,32,0.001883,0.0,0.0008,641.27,JAX 53%; LAC 36%; DET 3%
11363,SYNTH-17024,SYNTH-17024,0,32,0.001883,0.0,0.00024,641.22,JAX 51%; LAC 28%; DET 5%
11364,SYNTH-05788,SYNTH-05788,0,32,0.001883,0.0,0.00088,641.17,JAX 61%; LAC 29%; DET 3%
11365,SYNTH-21113,SYNTH-21113,0,32,0.001883,0.0,0.0012,641.15,JAX 59%; LAC 33%; DET 3%
11366,SYNTH-19398,SYNTH-19398,0,32,0.001883,0.0,0.0008,641.15,JAX 61%; LAC 29%; DET 3%
11367,SYNTH-04381,SYNTH-04381,0,32,0.001883,0.0,0.0004,641.15,JAX 54%; LAC 34%; DET 3%
11368,SYNTH-21363,SYNTH-21363,0,32,0.001883,0.0,0.00056,641.12,JAX 60%; LAC 25%; DET 4%
11369,SYNTH-21173,SYNTH-21173,0,32,0.001883,0.0,0.00112,641.09,JAX 59%; LAC 31%; DET 3%
11370,SYNTH-14424,SYNTH-14424,0,32,0.001883,0.0,0.00072,641.04,JAX 59%; LAC 32%; DET 3%
11371,SYNTH-02394,SYNTH-02394,0,32,0.001883,0.0,0.0008,641.03,JAX 55%; LAC 30%; DET 4%
11372,SYNTH-17311,SYNTH-17311,0,32,0.001883,0.0,0.00096,640.95,JAX 51%; LAC 26%; DET 5%
11373,SYNTH-20063,SYNTH-20063,0,32,0.001883,0.0,0.00056,640.94,JAX 57%; LAC 28%; DET 4%
11374,SYNTH-20992,SYNTH-20992,0,32,0.001883,0.0,0.00112,640.79,JAX 58%; LAC 28%; DET 4%
11375,SYNTH-21163,SYNTH-21163,0,32,0.001883,0.0,0.00056,640.77,JAX 61%; LAC 29%; DET 3%
11376,SYNTH-10719,SYNTH-10719,0,32,0.001883,0.0,0.00096,640.6,JAX 56%; LAC 31%; DET 4%
11377,SYNTH-06867,SYNTH-06867,0,32,0.001883,0.0,0.0004,640.59,JAX 54%; LAC 34%; DET 3%
11378,SYNTH-22200,SYNTH-22200,0,32,0.001883,0.0,0.0012,640.55,JAX 61%; LAC 32%; DET 3%
11379,SYNTH-14487,SYNTH-14487,0,32,0.001883,0.0,0.00064,640.36,JAX 53%; LAC 31%; DET 4%
11380,SYNTH-15669,SYNTH-15669,0,32,0.001883,0.0,0.00072,640.3,JAX 57%; LAC 32%; DET 3%
11381,SYNTH-09178,SYNTH-09178,0,32,0.001883,0.0,0.00072,640.28,JAX 58%; LAC 34%; DET 3%
11382,SYNTH-14744,SYNTH-14744,0,32,0.001883,0.0,0.00072,640.26,JAX 57%; LAC 31%; DET 4%
11383,SYNTH-08193,SYNTH-08193,0,32,0.001883,0.0,0.00136,640.24,JAX 58%; LAC 32%; DET 3%
11384,SYNTH-04624,SYNTH-04624,0,32,0.001883,0.0,0.00088,640.03,JAX 62%; LAC 29%; DET 3%
11385,SYNTH-20464,SYNTH-20464,0,32,0.001883,0.0,0.00104,640.02,JAX 60%; LAC 29%; DET 4%
11386,SYNTH-07109,SYNTH-07109,0,32,0.001883,0.0,0.00072,639.97,JAX 53%; LAC 29%; DET 4%
11387,SYNTH-22981,SYNTH-22981,0,32,0.001883,0.0,0.0008,639.9,JAX 61%; LAC 26%; DET 4%
11388,SYNTH-01632,SYNTH-01632,0,32,0.001883,0.0,0.00112,639.88,JAX 53%; LAC 34%; DET 4%
11389,SYNTH-15411,SYNTH-15411,0,32,0.001883,0.0,0.00072,639.86,JAX 58%; LAC 28%; DET 4%
11390,SYNTH-01175,SYNTH-01175,0,32,0.001883,0.0,0.00112,639.59,JAX 61%; LAC 30%; DET 3%
11391,SYNTH-17448,SYNTH-17448,0,32,0.001883,0.0,0.0008,639.59,JAX 58%; LAC 32%; DET 3%
11392,SYNTH-13041,SYNTH-13041,0,32,0.001883,0.0,0.0016,639.29,JAX 58%; LAC 32%; DET 3%
11393,SYNTH-13288,SYNTH-13288,0,32,0.001883,0.0,0.0008,639.26,JAX 61%; LAC 30%; DET 3%
11394,SYNTH-16772,SYNTH-16772,0,32,0.001883,0.0,0.00104,639.23,JAX 55%; LAC 30%; DET 4%
11395,SYNTH-16510,SYNTH-16510,0,32,0.001883,0.0,0.00048,639.18,JAX 48%; LAC 30%; DET 4%
11396,SYNTH-23793,SYNTH-23793,0,32,0.001883,0.0,0.00112,639.13,JAX 55%; LAC 30%; DET 4%
11397,SYNTH-20265,SYNTH-20265,0,32,0.001883,0.0,0.00112,639.09,JAX 60%; LAC 31%; DET 3%
11398,SYNTH-09563,SYNTH-09563,0,32,0.001883,0.0,0.00072,639.09,JAX 58%; LAC 31%; DET 4%
11399,SYNTH-13887,SYNTH-13887,0,32,0.001883,0.0,0.0012,639.09,JAX 53%; LAC 34%; DET 3%
11400,SYNTH-11345,SYNTH-11345,0,32,0.001883,0.0,0.00096,639.05,JAX 56%; LAC 29%; DET 4%
11401,SYNTH-00830,SYNTH-00830,0,32,0.001883,0.0,0.00104,638.85,JAX 51%; LAC 32%; DET 4%
11402,SYNTH-08778,SYNTH-08778,0,32,0.001883,0.0,0.00096,638.8,JAX 58%; LAC 29%; DET 4%
11403,SYNTH-23239,SYNTH-23239,0,32,0.001883,0.0,0.00072,638.76,JAX 65%; LAC 28%; DET 3%
11404,SYNTH-21816,SYNTH-21816,0,32,0.001883,0.0,0.00088,638.72,JAX 64%; LAC 29%; DET 3%
11405,SYNTH-04348,SYNTH-04348,0,32,0.001883,0.0,0.0012,638.71,JAX 60%; LAC 30%; DET 3%
11406,SYNTH-15988,SYNTH-15988,0,32,0.001883,0.0,0.0004,638.62,JAX 58%; LAC 31%; DET 4%
11407,SYNTH-07763,SYNTH-07763,0,32,0.001883,0.0,0.00072,638.54,JAX 56%; LAC 31%; DET 4%
11408,SYNTH-09376,SYNTH-09376,0,32,0.001883,0.0,0.00048,638.54,JAX 46%; LAC 26%; DET 5%
11409,SYNTH-14916,SYNTH-14916,0,32,0.001883,0.0,0.00104,638.47,JAX 57%; LAC 31%; DET 3%
11410,SYNTH-00937,SYNTH-00937,0,32,0.001883,0.0,0.00032,638.44,JAX 51%; LAC 27%; DET 5%
11411,SYNTH-14774,SYNTH-14774,0,32,0.001883,0.0,0.00056,638.25,JAX 50%; LAC 29%; DET 5%
11412,SYNTH-06043,SYNTH-06043,0,32,0.001883,0.0,0.00112,638.18,JAX 62%; LAC 30%; DET 3%
11413,SYNTH-21609,SYNTH-21609,0,32,0.001883,0.0,0.0008,638.18,JAX 54%; LAC 32%; DET 4%
11414,SYNTH-19882,SYNTH-19882,0,32,0.001883,0.0,0.00064,638.12,JAX 52%; LAC 33%; DET 4%
11415,SYNTH-19124,SYNTH-19124,0,32,0.001883,0.0,0.00072,638.05,JAX 57%; LAC 34%; DET 3%
11416,SYNTH-05777,SYNTH-05777,0,32,0.001883,0.0,0.00072,637.98,JAX 56%; LAC 27%; DET 4%
11417,SYNTH-07001,SYNTH-07001,0,32,0.001883,0.0,0.0012,637.98,JAX 57%; LAC 28%; DET 4%
11418,SYNTH-03166,SYNTH-03166,0,32,0.001883,0.0,0.0012,637.94,JAX 62%; LAC 30%; DET 3%
11419,SYNTH-22509,SYNTH-22509,0,32,0.001883,0.0,0.00112,637.92,JAX 58%; LAC 34%; DET 3%
11420,SYNTH-19351,SYNTH-19351,0,32,0.001883,0.0,0.0004,637.86,JAX 51%; LAC 24%; DET 5%
11421,SYNTH-13977,SYNTH-13977,0,32,0.001883,0.0,0.00088,637.84,JAX 58%; LAC 30%; DET 4%
11422,SYNTH-19792,SYNTH-19792,0,32,0.001883,0.0,0.00032,637.79,JAX 56%; LAC 32%; DET 4%
11423,SYNTH-09533,SYNTH-09533,0,32,0.001883,0.0,0.00016,637.77,JAX 41%; LAC 23%; DET 5%
11424,SYNTH-00951,SYNTH-00951,0,32,0.001883,0.0,0.0008,637.62,JAX 49%; LAC 28%; DET 5%
11425,SYNTH-09655,SYNTH-09655,0,32,0.001883,0.0,0.00056,637.58,JAX 58%; LAC 30%; DET 4%
11426,SYNTH-06635,SYNTH-06635,0,32,0.001883,0.0,0.00064,637.36,JAX 58%; LAC 30%; DET 4%
11427,SYNTH-07241,SYNTH-07241,0,32,0.001883,0.0,0.00064,637.34,JAX 61%; LAC 28%; DET 4%
11428,SYNTH-14556,SYNTH-14556,0,32,0.001883,0.0,0.00128,637.21,JAX 55%; LAC 30%; DET 4%
11429,SYNTH-12713,SYNTH-12713,0,32,0.001883,0.0,0.0008,637.2,JAX 60%; LAC 31%; DET 3%
11430,SYNTH-20843,SYNTH-20843,0,32,0.001883,0.0,0.00056,637.15,JAX 60%; LAC 30%; DET 3%
11431,SYNTH-04504,SYNTH-04504,0,32,0.001883,0.0,0.00112,637.05,JAX 56%; LAC 31%; DET 4%
11432,SYNTH-16145,SYNTH-16145,0,32,0.001883,0.0,0.00112,637.02,JAX 65%; LAC 28%; DET 3%
11433,SYNTH-18350,SYNTH-18350,0,32,0.001883,0.0,0.00056,636.95,JAX 64%; LAC 30%; DET 3%
11434,SYNTH-18909,SYNTH-18909,0,32,0.001883,0.0,0.00088,636.94,JAX 58%; LAC 32%; DET 3%
11435,SYNTH-19649,SYNTH-19649,0,32,0.001883,0.0,0.00112,636.87,JAX 53%; LAC 32%; DET 4%
11436,SYNTH-13908,SYNTH-13908,0,32,0.001883,0.0,0.00056,636.77,JAX 54%; LAC 31%; DET 4%
11437,SYNTH-15640,SYNTH-15640,0,32,0.001883,0.0,0.0008,636.72,JAX 51%; LAC 32%; DET 4%
11438,SYNTH-22743,SYNTH-22743,0,32,0.001883,0.0,0.00088,636.51,JAX 58%; LAC 30%; DET 4%
11439,SYNTH-19198,SYNTH-19198,0,32,0.001883,0.0,0.0012,636.4,JAX 60%; LAC 32%; DET 3%
11440,SYNTH-04741,SYNTH-04741,0,32,0.001883,0.0,0.00064,636.37,JAX 56%; LAC 30%; DET 4%
11441,SYNTH-08223,SYNTH-08223,0,32,0.001883,0.0,0.0008,636.36,JAX 54%; LAC 30%; DET 4%
11442,SYNTH-15216,SYNTH-15216,0,32,0.001883,0.0,0.00104,636.29,JAX 62%; LAC 29%; DET 3%
11443,SYNTH-03086,SYNTH-03086,0,32,0.001883,0.0,0.00072,636.12,JAX 56%; LAC 32%; DET 4%
11444,SYNTH-01127,SYNTH-01127,0,32,0.001883,0.0,0.00064,636.09,JAX 55%; LAC 31%; DET 4%
11445,SYNTH-23212,SYNTH-23212,0,32,0.001883,0.0,0.00048,635.91,JAX 58%; LAC 29%; DET 4%
11446,SYNTH-19009,SYNTH-19009,0,32,0.001883,0.0,0.00064,635.9,JAX 55%; LAC 33%; DET 3%
11447,SYNTH-15257,SYNTH-15257,0,32,0.001883,0.0,0.00104,635.89,JAX 55%; LAC 33%; DET 4%
11448,SYNTH-15973,SYNTH-15973,0,32,0.001883,0.0,0.00072,635.82,JAX 58%; LAC 31%; DET 3%
11449,SYNTH-02110,SYNTH-02110,0,32,0.001883,0.0,0.00056,635.8,JAX 51%; LAC 30%; DET 4%
11450,SYNTH-15938,SYNTH-15938,0,32,0.001883,0.0,0.00128,635.77,JAX 61%; LAC 31%; DET 3%
11451,SYNTH-19502,SYNTH-19502,0,32,0.001883,0.0,0.00064,635.77,JAX 59%; LAC 31%; DET 3%
11452,SYNTH-19999,SYNTH-19999,0,32,0.001883,0.0,0.00096,635.69,JAX 63%; LAC 28%; DET 3%
11453,SYNTH-00180,SYNTH-00180,0,32,0.001883,0.0,0.00072,635.66,JAX 54%; LAC 28%; DET 5%
11454,SYNTH-23418,SYNTH-23418,0,32,0.001883,0.0,0.00056,635.49,JAX 58%; LAC 32%; DET 3%
11455,SYNTH-13630,SYNTH-13630,0,32,0.001883,0.0,0.00024,635.46,JAX 52%; LAC 31%; DET 4%
11456,SYNTH-17341,SYNTH-17341,0,32,0.001883,0.0,0.00088,635.45,JAX 60%; LAC 31%; DET 3%
11457,SYNTH-09388,SYNTH-09388,0,32,0.001883,0.0,0.00072,635.42,JAX 57%; LAC 31%; DET 4%
11458,SYNTH-00388,SYNTH-00388,0,32,0.001883,0.0,0.00032,635.3,JAX 53%; LAC 30%; DET 4%
11459,SYNTH-21889,SYNTH-21889,0,32,0.001883,0.0,0.00088,635.3,JAX 54%; LAC 31%; DET 4%
11460,SYNTH-09213,SYNTH-09213,0,32,0.001883,0.0,0.00096,635.19,JAX 55%; LAC 31%; DET 4%
11461,SYNTH-20478,SYNTH-20478,0,32,0.001883,0.0,0.00072,635.18,JAX 58%; LAC 27%; DET 4%
11462,SYNTH-03848,SYNTH-03848,0,32,0.001883,0.0,0.00064,635.02,JAX 56%; LAC 27%; DET 4%
11463,SYNTH-15360,SYNTH-15360,0,32,0.001883,0.0,0.00064,634.95,JAX 60%; LAC 29%; DET 4%
11464,SYNTH-11260,SYNTH-11260,0,32,0.001883,0.0,0.00064,634.88,JAX 49%; LAC 31%; DET 4%
11465,SYNTH-05786,SYNTH-05786,0,32,0.001883,0.0,0.0008,634.82,JAX 59%; LAC 32%; DET 3%
11466,SYNTH-12958,SYNTH-12958,0,32,0.001883,0.0,0.00112,634.81,JAX 64%; LAC 27%; DET 3%
11467,SYNTH-12328,SYNTH-12328,0,32,0.001883,0.0,0.00088,634.8,JAX 61%; LAC 30%; DET 3%
11468,SYNTH-19936,SYNTH-19936,0,32,0.001883,0.0,0.00096,634.79,JAX 63%; LAC 28%; DET 3%
11469,SYNTH-04151,SYNTH-04151,0,32,0.001883,0.0,0.00088,634.79,JAX 59%; LAC 26%; DET 4%
11470,SYNTH-19850,SYNTH-19850,0,32,0.001883,0.0,0.00072,634.76,JAX 56%; LAC 29%; DET 4%
11471,SYNTH-22154,SYNTH-22154,0,32,0.001883,0.0,0.00048,634.71,JAX 59%; LAC 32%; DET 3%
11472,SYNTH-06186,SYNTH-06186,0,32,0.001883,0.0,0.0004,634.44,JAX 52%; LAC 31%; DET 4%
11473,SYNTH-01444,SYNTH-01444,0,32,0.001883,0.0,0.00104,634.44,JAX 62%; LAC 31%; DET 3%
11474,SYNTH-05188,SYNTH-05188,0,32,0.001883,0.0,0.00096,634.37,JAX 58%; LAC 27%; DET 4%
11475,SYNTH-04169,SYNTH-04169,0,32,0.001883,0.0,0.00064,634.34,JAX 61%; LAC 30%; DET 3%
11476,SYNTH-05050,SYNTH-05050,0,32,0.001883,0.0,0.00088,634.28,JAX 56%; LAC 30%; DET 4%
11477,SYNTH-23111,SYNTH-23111,0,32,0.001883,0.0,0.00072,634.05,JAX 56%; LAC 35%; DET 3%
11478,SYNTH-04197,SYNTH-04197,0,32,0.001883,0.0,0.00088,634.01,JAX 60%; LAC 30%; DET 3%
11479,SYNTH-09870,SYNTH-09870,0,32,0.001883,0.0,0.0012,633.93,JAX 57%; LAC 32%; DET 3%
11480,SYNTH-06408,SYNTH-06408,0,32,0.001883,0.0,0.00048,633.82,JAX 51%; LAC 25%; DET 5%
11481,SYNTH-22275,SYNTH-22275,0,32,0.001883,0.0,0.00104,633.79,JAX 55%; LAC 36%; DET 3%
11482,SYNTH-10508,SYNTH-10508,0,32,0.001883,0.0,0.00096,633.7,JAX 63%; LAC 29%; DET 3%
11483,SYNTH-23747,SYNTH-23747,0,32,0.001883,0.0,0.00072,633.66,JAX 55%; LAC 32%; DET 4%
11484,SYNTH-20258,SYNTH-20258,0,32,0.001883,0.0,0.00072,633.65,JAX 57%; LAC 30%; DET 4%
11485,SYNTH-08356,SYNTH-08356,0,32,0.001883,0.0,0.00088,633.56,JAX 59%; LAC 32%; DET 3%
11486,SYNTH-02892,SYNTH-02892,0,32,0.001883,0.0,0.00064,633.45,JAX 53%; LAC 34%; DET 4%
11487,SYNTH-09728,SYNTH-09728,0,32,0.001883,0.0,0.0008,633.32,JAX 56%; LAC 32%; DET 4%
11488,SYNTH-01553,SYNTH-01553,0,32,0.001883,0.0,0.00064,633.27,JAX 53%; LAC 31%; DET 4%
11489,SYNTH-02290,SYNTH-02290,0,32,0.001883,0.0,0.00152,633.24,JAX 62%; LAC 31%; DET 3%
11490,SYNTH-05096,SYNTH-05096,0,32,0.001883,0.0,0.00032,632.96,JAX 52%; LAC 30%; DET 4%
11491,SYNTH-06579,SYNTH-06579,0,32,0.001883,0.0,0.0008,632.86,JAX 52%; LAC 32%; DET 4%
11492,SYNTH-12094,SYNTH-12094,0,32,0.001883,0.0,0.00104,632.82,JAX 60%; LAC 30%; DET 3%
11493,SYNTH-02804,SYNTH-02804,0,32,0.001883,0.0,0.00072,632.7,JAX 59%; LAC 32%; DET 3%
11494,SYNTH-08678,SYNTH-08678,0,32,0.001883,0.0,0.00088,632.66,JAX 53%; LAC 30%; DET 4%
11495,SYNTH-08409,SYNTH-08409,0,32,0.001883,0.0,0.00104,632.64,JAX 57%; LAC 34%; DET 3%
11496,SYNTH-05901,SYNTH-05901,0,32,0.001883,0.0,0.0004,632.62,JAX 61%; LAC 28%; DET 4%
11497,SYNTH-10650,SYNTH-10650,0,32,0.001883,0.0,0.00048,632.6,JAX 48%; LAC 32%; DET 4%
11498,SYNTH-00200,SYNTH-00200,0,32,0.001883,0.0,0.00048,632.6,JAX 59%; LAC 28%; DET 4%
11499,SYNTH-18394,SYNTH-18394,0,32,0.001883,0.0,0.0012,632.52,JAX 56%; LAC 30%; DET 4%
11500,SYNTH-05319,SYNTH-05319,0,32,0.001883,0.0,0.0008,632.44,JAX 55%; LAC 31%; DET 4%
11501,SYNTH-17242,SYNTH-17242,0,32,0.001883,0.0,0.00056,632.36,JAX 57%; LAC 29%; DET 4%
11502,SYNTH-22420,SYNTH-22420,0,32,0.001883,0.0,0.00104,632.32,JAX 55%; LAC 32%; DET 4%
11503,SYNTH-17234,SYNTH-17234,0,32,0.001883,0.0,0.00072,632.27,JAX 54%; LAC 31%; DET 4%
11504,SYNTH-12575,SYNTH-12575,0,32,0.001883,0.0,0.00072,632.25,JAX 57%; LAC 32%; DET 3%
11505,SYNTH-19307,SYNTH-19307,0,32,0.001883,0.0,0.00088,632.25,JAX 58%; LAC 32%; DET 3%
11506,SYNTH-10474,SYNTH-10474,0,32,0.001883,0.0,0.00056,632.21,JAX 52%; LAC 33%; DET 4%
11507,SYNTH-05054,SYNTH-05054,0,32,0.001883,0.0,0.0008,632.04,JAX 57%; LAC 32%; DET 4%
11508,SYNTH-23940,SYNTH-23940,0,32,0.001883,0.0,0.00056,631.97,JAX 55%; LAC 24%; DET 5%
11509,SYNTH-07146,SYNTH-07146,0,32,0.001883,0.0,0.0004,631.96,JAX 48%; LAC 27%; DET 5%
11510,SYNTH-05012,SYNTH-05012,0,32,0.001883,0.0,0.0008,631.94,JAX 61%; LAC 29%; DET 3%
11511,SYNTH-00121,SYNTH-00121,0,32,0.001883,0.0,0.00056,631.9,JAX 57%; LAC 29%; DET 4%
11512,SYNTH-18063,SYNTH-18063,0,32,0.001883,0.0,0.0008,631.85,JAX 61%; LAC 26%; DET 4%
11513,SYNTH-11431,SYNTH-11431,0,32,0.001883,0.0,0.00064,631.79,JAX 57%; LAC 29%; DET 4%
11514,SYNTH-05380,SYNTH-05380,0,32,0.001883,0.0,0.00064,631.78,JAX 53%; LAC 34%; DET 4%
11515,SYNTH-19473,SYNTH-19473,0,32,0.001883,0.0,0.00096,631.74,JAX 59%; LAC 33%; DET 3%
11516,SYNTH-03378,SYNTH-03378,0,32,0.001883,0.0,0.00176,631.7,JAX 63%; LAC 29%; DET 3%
11517,SYNTH-20949,SYNTH-20949,0,32,0.001883,0.0,0.00048,631.68,JAX 57%; LAC 32%; DET 3%
11518,SYNTH-10393,SYNTH-10393,0,32,0.001883,0.0,0.00088,631.64,JAX 61%; LAC 26%; DET 4%
11519,SYNTH-05658,SYNTH-05658,0,32,0.001883,0.0,0.00112,631.61,JAX 58%; LAC 28%; DET 4%
11520,SYNTH-11388,SYNTH-11388,0,32,0.001883,0.0,0.00032,631.58,JAX 52%; LAC 31%; DET 4%
11521,SYNTH-09948,SYNTH-09948,0,32,0.001883,0.0,0.00112,631.55,JAX 62%; LAC 29%; DET 3%
11522,SYNTH-10323,SYNTH-10323,0,32,0.001883,0.0,0.0012,631.54,JAX 60%; LAC 31%; DET 3%
